title,id,review_text,recommendation,posted_date,playtime
Warframe,KFC Five Dollar Fillup,"Looks good, havent played it yet tho",Recommended,2020.06.20,3.0
Warframe,ham,"Grind, nothing else. That's all. Grind.",Recommended,2020.05.03,1.0
Warframe,Lucoa-Senpai,"All I Do Is Fish, I'm Not Even Sure There's Gameplay Other Than Fishing At This Point",Recommended,2020.02.02,1.0
Warframe,Senua,"It's free, it's one of the best. Just go for it.",Recommended,2018.11.24,2.0
Warframe,BECRUZKi,Social life is temporary but the void keeps on giveth.,Recommended,2017.11.24,1.0
Warframe,Joy,"Although a bit complicated and hard to get into at first, Warframe continues to be one of the best games on PC and considering it's free, I'm so shocked how good the game is! With a gripping story and plenty of action to keep you coming back with new Open World area, Warframe is a must play!",Recommended,2018.11.22,180.4
Warframe,Nurvilthon,"This game is garbage why ? Because rebecca burps. Also , how can we breathe irl while playing this game in space? This game is nonsense do not play this game for your own safety. They say there is a warframe called slenderman. That man will hunt you down if you encounter him. Watch your back , pay your bills and refund the game before its too late.",Recommended,2018.08.05,327.2
Warframe,Raxo,"Good, although it can get repetitive if you dont go out of your way to put variation in which missions or quests you play, but there is a huge amount of content, so you should be good for a couple of hours, or hundreds, or thousands...",Recommended,2018.07.19,325.0
Warframe,Avarise,"One of the highest quality F2P's out there made with a staggering amount of love. Equipment modding allows any weapon or gear to be relevant, even the most basic weapons. Your movement options are vast and wide: slide, glide, wall jump, bullet jump, and more Also, Space Ninjas and memes. It's fun. Play it.",Recommended,2017.11.23,762.2
Warframe,shadowolf254,i have been playing this game for a long time (and i am still) and it still get better at each passing time.,Recommended,2016.11.26,1.0
Warframe,lilybombchu,good,Recommended,2016.06.28,4.0
Warframe,Dilded Gildo,almost done clearing the first planet,Recommended,2016.06.17,1.0
Warframe,Battleship Waifu,"After 2k Hours on this game, all i can say is:  The real endgame is fashion",Recommended,2014.12.30,2.0
Warframe,Agentblue234,"much ninja,very shoots,so tenno, wow",Recommended,2014.07.25,1.0
Warframe,★ LinkaBell ★,"I decided to re-write my review since this game has gotten changes especially with the new Plains of Eidolon that just came out.  Really immersive gameplay with a wide variety of warframes to play as and unique play styles.  It's really hard to describe or fully put into words.  Honestly? I hope they add more open-worlds on different planets, how cool that would be to be on a waterplanet (Uranus) or other planets like Mercury and Saturn including the Moon or even an open world Void.  Idk just tossing these ideas out there but would be amazing to see them honestly.  Cons: Repetitive, honestly it's hard to fully enjoy it when you do the same thing over and over, it's more like a grind and farm.  {I had a previous review, yes I could've edited it, but I wanted a fresh review}  Plains of Eidolon has renewed my want to play this game!",Recommended,2016.05.15,1.0
Warframe,Nenji,"After playing Warframe for years on ends I can truly say it has only gotten better, the development community is active and the game is constantly changing the player community is just as good with there always being more and more events and missions to complete in squads.",Recommended,2014.06.21,1.0
Warframe,ivlr3vil,"Highly recommend it, definitely the best free to play game I've played so far. It's hard to imagine them not charging people for this game. The co-op play is a bit lackluster compared to the single player experience though because the quality of gameplay depends on which user is hosting. So if the user has a very slow upload speed, you could be thrown out of the game or fail the mission because of that. Game levels go by very quickly in co-op, but for a very scary and intense immersive experience, I highly recommend just changing the game mode to single player.",Recommended,2014.04.14,2.0
Warframe,Noodle,"This game is absolutely hands down the best free to play game there is on the market right now. The best way I can describe the actual gameplay of this game is a Sci-Fi Third Person Shooter RPG Gauntlet Legends. It has RPG character building elements with an Arcade feel, really making it feel like you can jump in or leave at any time you want to. What's refreshing about this game though is that character levels don't necessarily mean that you can't play with your friends if say you're overleveled or if they are just getting started, and this also applies to missions. Anybody can join any of their friends, wherever the are, and at whatever level. This ultimately makes for a desirable gaming experience unique to RPG games.  Now I know what you're thinking, ""Every free to play game is pay to win."" Nope. Spending money in this game doesn't give any gameplay benefit over those who don't. However, if you want to have slots for more than 2 characters and a couple of weapons, you will eventually have to pay money. So it's not really ""Pay to win"", per say, it's more ""Pay to have access to more things and get things sooner.""  But most importantly, the game doesn't feel incomplete despite it being a free to play game, which means that eventually paying money for it doesn't feel like you're spending it on a free to play game. I personally found that I was just unlocking the full game by paying for it.  As an added bonus, the game dev's like what they are doing, and they all happen to be gamers themselves.",Recommended,2014.02.12,164.5
Warframe,OldDuck,"Takes a bit of time to understand but over all a great game. BTW: can be abit grindy update: i bought plat, is not grindy anymore",Recommended,2016.07.09,1.0
Warframe,_zuR,Só pra quem manja de trade.,Recommended,2018.11.22,1.0
